movie_id,name,release_date,release_year,imdb_id
3780,Maut Phir Aayegi,2018-06-01,2018,
3781,Sweet Eighteen Plus,2018-06-01,2018,
3782,Krina,2018-06-08,2018,
3785,Race 3,2018-06-15,2018,tt7431594
3786,Hotel Kohinoor,2018-06-22,2018,
3787,Sanju,2018-06-29,2018,tt6452574
3788,Hanuman Vs Mahiravana,2018-07-06,2018,
3789,Delhi 47km,2018-07-20,2018,
3790,Play This,2018-07-06,2018,
3791,For Here Or To Go?,2018-07-06,2018,
3792,Teri Bhabhi Hai Pagle,2018-07-13,2018,
3793,Dhadak,2018-07-20,2018,tt7638344
3794,Saheb Biwi Aur Gangster 3,2018-07-27,2018,tt7695014
3795,Soorma,2018-07-13,2018,
3796,Sarkaar Haazir Ho,2018-07-13,2018,
3797,Malwa Maratha,2018-07-13,2018,
3798,Back To Dad,2018-07-13,2018,
3799,When Obama Met Osama,2018-07-27,2018,
3800,Nawabzaade,2018-07-27,2018,tt8060624
3801,Mridang,2018-07-27,2018,
3802,Ek Shatir Gunahgaar,2018-07-27,2018,
3803,2001 Dead One,2018-07-27,2018,
3804,Lights Off,2018-08-03,2018,
3805,Adrishya,2018-08-03,2018,
3806,Fanney Khan,2018-08-03,2018,
3807,Karwaan,2018-08-03,2018,tt7919680
3808,Mulk,2018-08-03,2018,tt7618184
3809,Unmaad,2018-08-10,2018,
3810,Redrum - A Love Story,2018-08-10,2018,
3811,Page 16,2018-08-10,2018,
3812,Lashtam Pashtam,2018-08-10,2018,
3813,Atal Faisla,2018-08-10,2018,
3814,Hill View Villa,2018-08-10,2018,
3815,Gold,2018-08-15,2018,tt6173990
3816,Satyameva Jayate,2018-08-15,2018,tt8202612
3817,Happy Phirr Bhag Jayegi,2018-08-24,2018,tt7881542
3818,Genius,2018-08-24,2018,tt7722258
3819,Badla Hindustan Ka,2018-08-24,2018,
3820,Karim Mohammed,2018-08-24,2018,
3821,Naagmani - Naag Ka Gehna,2018-08-24,2018,
3822,Surya Aur Mehrunissa Ka Adhura Milan,2018-08-31,2018,
3823,Tarana - The Black Story,2018-08-24,2018,
3824,Mudda Hai Bhookh - The War,2018-08-24,2018,
3825,Sanam Tera Ishaq,2018-08-31,2018,
3826,Stree,2018-08-31,2018,tt8108202
3827,Yamla Pagla Deewana Phir Se...,2018-08-31,2018,tt7609114
3828,Gali Guleiyan,2018-09-07,2018,tt2302416
3829,Halkaa,2018-09-07,2018,tt8136908
3830,Paltan,2018-09-07,2018,tt7162758
3831,Laila Majnu,2018-09-07,2018,tt8011276
3867,Manmarziyan,2018-09-14,2018,tt5474036
3868,Mitron,2018-09-14,2018,tt8852558
3869,Love Sonia,2018-09-14,2018,tt3823392
3870,22 Days,2018-09-14,2018,
3871,Turning Point,2018-09-14,2018,
3872,Kathor,2018-09-14,2018,
3873,The Last Mistake Of My Life,2018-09-14,2018,
3879,Manto,2018-09-21,2018,tt6923462
3880,Batti Gul Meter Chalu,2018-09-21,2018,tt7720922
3881,Ishqeria,2018-09-21,2018,tt2802062
3882,Bajra Vs Burger,2018-09-14,2018,
3883,Game Paisa Ladki,2018-09-21,2018,
3884,Pakhi,2018-09-21,2018,
3885,Leera - The Soulmate,2018-09-21,2018,
3918,Sui Dhaaga - Made In India,2018-09-28,2018,tt7147540
3919,Pataakha,2018-09-28,2018,tt8396128
3920,Falsafa - The Other Side,2019-01-11,2019,
3921,Mujhe Bhi Ye Duniya Dekhni Hai,2018-09-28,2018,
3922,Ye Bezuban Mohabbat,2018-09-28,2018,
3941,Loveyatri,2018-10-05,2018,
3942,Andhadhun,2018-10-05,2018,tt8108198
3943,Bahubali - The Beginning,2015-07-10,2015,
3956,Helicopter Eela,2018-10-12,2018,tt8427036
3957,Jalebi,2018-10-12,2018,tt8426854
3958,Tumbbad,2018-10-12,2018,tt8239946
3959,FryDay,2018-10-12,2018,tt7526836
3960,Maal Road Dilli,2018-10-12,2018,
3961,Yeh Hai Paranormal Iishq,2018-10-12,2018,
3967,Badhaai Ho,2018-10-18,2018,tt7725596
3968,Namaste England,2018-10-18,2018,tt7607940
5526,Baazaar,2018-10-26,2018,tt6514196
5527,Kaashi,2018-10-26,2018,
5528,5 Weddings,2018-10-26,2018,tt1971310
5529,Dassehra,2018-10-26,2018,tt2759338
5530,The Journey Of Karma,2018-10-26,2018,tt9070934
5531,Gaon - The Village No More,2018-10-26,2018,
5532,Lateef To Laden,2018-10-26,2018,
5533,Chal Jaa Bapu,2018-10-26,2018,
5534,Thugs Of Hindostan,2018-11-08,2018,tt5970844
5535,Jack & Dil,2018-11-02,2018,tt6144958
5536,Lupt,2018-11-02,2018,
5537,Ekkees Tareekh Shubh Muhurat,2018-11-02,2018,
5538,Mausam Ikrar Ke Do Pal Pyar Ke,2018-11-02,2018,
5539,Pending Love,2018-11-02,2018,
5540,Rashtraputra,2018-11-02,2018,
5541,Kutte Ki Dum,2018-11-02,2018,
5542,Summer Camp,2018-11-02,2018,
5543,Ilaaka Kishorganj,2018-11-02,2018,
5544,Namaste Bihar,2018-11-02,2018,
5545,Love Training,2018-11-02,2018,
5546,Lovers Point,2018-10-19,2018,
5547,Hotel Milan,2018-11-16,2018,
5548,Mohalla Assi,2018-11-16,2018,
5549,Pihu,2018-11-16,2018,tt8458202
5552,Vidyoday,2018-11-23,2018,
5553,Myrah,2018-11-23,2018,
5554,The Dark Side Of Life - Mumbai City,2018-11-23,2018,
5555,Bhayanak Aatma of Maria,2018-11-23,2018,
5556,Bhaiaji Superhittt,2018-11-23,2018,tt2150177
5557,2.0,2018-11-29,2018,
5558,Kedarnath,2018-12-07,2018,
5561,Zero,2018-12-21,2018,tt6527426
5562,Once Again,2018-12-14,2018,
5563,Jeet Lo Marathon,2018-12-14,2018,
5564,P.K. Lele - A Salesman,2018-12-14,2018,
5565,Dhappa,2018-12-14,2018,
5566,Bhaagte Raho,2018-12-14,2018,
5567,Mumbhaii Gangster,2018-12-21,2018,
5568,Simmba,2018-12-28,2018,tt7212726
5569,Uri - The Surgical Strike,2019-01-11,2019,tt8291224
5570,The Accidental Prime Minister,2019-01-11,2019,tt6986710
5571,Why Cheat India,2019-01-18,2019,tt8108208
5572,Manikarnika - The Queen Of Jhansi,2019-01-25,2019,tt6903440
5573,Rangeela Raja,2019-01-18,2019,
5574,Fraud Saiyaan,2019-01-18,2019,tt5013008
5575,Bombairiya,2019-01-18,2019,tt4971258
5576,72 Hours,2019-01-18,2019,
5577,Battalion 609,2019-01-11,2019,tt9472208
5578,Thackeray,2019-01-25,2019,tt7777196
5579,Salt Bridge,2019-01-04,2019,
5580,Little Boy,2019-01-18,2019,
5581,Ek Ladki Ko Dekha Toh Aisa Laga,2019-02-01,2019,
5582,The Lift Boy,2019-01-18,2019,
5583,Woh Jo Tha Ek Messiah Maulana Azad,2019-01-18,2019,
5584,A Thin Line,2019-01-11,2019,
5585,Kanpur Ke Sholay,2019-01-04,2019,
5586,Evening Shadows,2019-01-11,2019,tt6028796
5587,Pagal Kar Diya Toone,2019-01-11,2019,
5588,Khamiyaza - Jouney Of A Common Man,2019-01-11,2019,
5589,706,2019-01-11,2019,
5590,Pyar Kismat Aur Jaipur Junction,2019-01-25,2019,
5591,Mansukh Chaturvedi Ki Atmakatha,2019-01-25,2019,
5592,Umakant Pandey Purush Ya...?,2019-02-01,2019,
5593,Friendsip,2019-01-11,2019,
5594,The Fakir Of Venice,2019-02-08,2019,
5595,SP Chauhan,2019-02-08,2019,
5596,Parking Closed,2019-02-08,2019,
5597,Khandala Night,2019-02-08,2019,
5598,Jhol,2019-02-08,2019,
5599,End Counter,2019-02-08,2019,
5600,Amavas,2019-02-08,2019,tt8396186
5601,Dosti Ke Side Effectss,2019-02-08,2019,
5602,Gully Boy,2019-02-14,2019,tt2395469
5603,Hum Chaar,2019-02-15,2019,tt9319812
5604,Number Game,2019-02-15,2019,
5605,Shudra - A Love Story,2019-02-15,2019,
5606,Facebook Wala Pyar,2019-02-15,2019,
5607,Total Dhamaal,2019-02-22,2019,tt7639372
5608,Luka Chuppi,2019-03-01,2019,
5609,Sonchiriya,2019-03-01,2019,tt8108200
5610,Goopi Gawaiya Bagha Bajaiya,2019-03-01,2019,
5611,Badla,2019-03-08,2019,tt8130968
5612,Phir Ussi Mod Par Talaq,2019-03-08,2019,
5613,Is She Raju?,2019-03-08,2019,
5614,Suspense,2019-03-08,2019,
5615,Yeh Suhaag Raat Impossible,2019-03-08,2019,
5616,God of Gods,2019-03-01,2019,
5617,Kesari,2019-03-21,2019,tt6264938
5618,Risknamaa,2019-03-15,2019,tt9795264
5619,22 Yards,2019-03-15,2019,tt9496212
5620,Sharmaji Ki Lag Gai,2019-03-15,2019,
5621,Photograph,2019-03-15,2019,tt7778680
5622,Milan Talkies,2019-03-15,2019,
5623,Mere Pyare Prime Minister,2019-03-15,2019,tt8207768
5624,Lul Bate Lul,2019-03-15,2019,
5625,Hum Hain King,2019-03-15,2019,
5626,Just Love - The God Particle,2019-03-15,2019,
5627,The Tashkent Files,2019-04-12,2019,tt8108268
5628,Mard Ko Dard Nahin Hota,2019-03-21,2019,tt8055888
5629,Railway Raju,2019-03-29,2019,
5630,Ram Ki Janmabhoomi,2019-03-29,2019,
5631,Kalank,2019-04-17,2019,tt6988116
5632,Junglee,2019-03-29,2019,tt7463730
5633,Notebook,2019-03-29,2019,tt9105014
5634,Gone Kesh,2019-03-29,2019,tt10017956
5635,Romeo Akbar Walter,2019-04-05,2019,
5636,Hamid,2019-03-15,2019,tt7527082
5637,Jai Chhathi Maa,2019-04-05,2019,
5638,Chousar Firangi,2019-04-05,2019,
5639,Paharganj,2019-04-12,2019,
5640,Gun Pe Done,2019-04-12,2019,
5641,Ek Hakikat Ganga,2019-04-12,2019,
5642,Albert Pinto Ko Gussa Kyun Aata Hai?,2019-04-12,2019,tt4355838
5643,Betiyon Ki Balle Balle,2019-04-12,2019,
5644,Maa Purnagiri,2019-04-12,2019,
5645,Blackboard Vs Whiteboard,2019-04-12,2019,
5646,Student Of The Year 2,2019-05-10,2019,tt7255568
5647,UP Police Rudra,2019-04-26,2019,
5648,Tarpan,2019-04-26,2019,
5649,Grihalakshmi - The Awakening,2019-04-26,2019,
5650,Break Up,2019-04-26,2019,
5651,De De Pyaar De,2019-05-17,2019,tt8647400
5652,Setters,2019-05-03,2019,tt9239772
5653,1978 - A Teen Night Out,2019-05-03,2019,
5654,Hansa - Ek Sanyog,2019-05-03,2019,
5655,Blank,2019-05-03,2019,
5656,3rd Eye,2019-05-03,2019,
5657,Never Give Up,2019-05-10,2019,
5658,Chhal Kiya Kisne,2019-05-10,2019,
5659,Chhota Bheem Kung Fu Dhamaka,2019-05-10,2019,
5660,Gunwali Dulhania,2019-05-17,2019,
5661,Savdhan - Ek Adbhut Kahaani,2019-05-17,2019,
5662,Yeh Hai India,2019-05-24,2019,
5663,PM Narendra Modi,2019-05-24,2019,tt9558612
5664,On The Ramp Never Ending Show,2019-05-24,2019,
5665,India's Most Wanted,2019-05-24,2019,tt8484942
5666,Kadke Kamaal Ke,2019-05-24,2019,
5667,Chaturnath,2019-05-24,2019,
5668,Shuruaat Ka Twist,2019-05-31,2019,
5669,Nakkash,2019-05-31,2019,
5670,Naughty Gang,2019-05-31,2019,
5671,Bharat,2019-06-05,2019,
5672,Bhajan Supari,2019-05-31,2019,
5673,Kissebaaz,2019-06-14,2019,
5674,Khaamoshi,2019-06-14,2019,tt8268972
5675,Khel Khallas,2019-06-14,2019,
5676,Rescue,2019-06-14,2019,
5677,Kabir Singh,2019-06-21,2019,tt8983202
5678,Article 15,2019-06-28,2019,tt10324144
5679,Malaal,2019-07-05,2019,
5680,One Day,2019-07-05,2019,
5681,Hume Tumse Pyaar Kitna,2019-07-05,2019,tt6862542
5682,Marudhar Express,2019-07-05,2019,
5683,Time to Retaliate Masoom,2019-07-05,2019,
5684,Belagaam,2019-06-21,2019,
5685,Code Blue,2019-06-21,2019,
5686,Fastey Fasaatey,2019-06-21,2019,
5687,The Great Indian Escape - Khulay Asmaan Ki Oar,2019-06-24,2019,
5688,Super 30,2019-07-12,2019,tt7485048
5689,Ruka Village,2019-07-12,2019,
5690,Meri Bhagya Laxmi,2019-07-19,2019,
5691,Wig Boss,2019-07-19,2019,
5692,Penalty,2019-07-19,2019,
5693,Family of Thakurganj,2019-07-19,2019,tt8897986
5694,Jhootha Kahin Ka,2019-07-19,2019,tt8206760
5695,Judgementall Hai Kya,2019-07-26,2019,tt8108196
5696,Arjun Patiala,2019-07-26,2019,tt7881524
5697,Khandaani Shafakhana,2019-08-02,2019,
5698,Chase - No Mercy To Crime,2019-08-02,2019,
5699,Mission Mangal,2019-08-15,2019,tt9248972
5700,Batla House,2019-08-15,2019,tt8869978
5701,Jabariya Jodi,2019-08-09,2019,tt8785426
5702,Saaho,2019-08-30,2019,tt6836936
5703,Moksh To Maya,2019-07-26,2019,
5704,Dangerous Killer,2019-08-02,2019,
5705,Shaadi Ke Patasey,2019-07-19,2019,
5706,Chhichhore,2019-09-06,2019,
5707,Dream Girl,2019-09-13,2019,tt9248940
5708,Section 375,2019-09-13,2019,tt8144834
5709,War,2019-10-02,2019,
5710,The Zoya Factor,2019-09-20,2019,tt8304386
5711,Pal Pal Dil Ke Paas,2019-09-20,2019,tt6978954
5712,Prassthanam,2019-09-20,2019,tt8706884
5713,The Sky Is Pink,2019-10-11,2019,tt8902990
5714,Pranaam,2019-08-09,2019,tt7228072
5715,Mushkil,2019-08-09,2019,
5716,Mujhse Bura Na Koi,2019-08-09,2019,
5717,Chicken Curry Law!,2019-08-09,2019,tt7189494
5718,Berozgaar Leader,2019-08-09,2019,
5719,Ghode Ko Jalebi Khilane Le Ja Riya Hoon,2019-08-24,2019,
5720,Fairr In Love,2019-09-06,2019,
5721,College Ke Din Chaar,2019-09-13,2019,
5722,Cypher Shunya Se Shikhar Tak,2019-09-20,2019,
5723,Main Zaroor Aaunga,2019-09-27,2019,
5724,Little Baby,2019-09-27,2019,
5725,Kandy Twist - The Crime Story,2019-09-27,2019,
5726,Kanchani Aaj Bhi Hai,2019-09-27,2019,
5727,Hum To Huye Hain Tumhare - A Tragic Love Story,2019-09-27,2019,
5728,The Destiny Samaj of Banjaraa,2019-10-11,2019,
5729,Housefull 4,2019-10-25,2019,tt7721946
5730,Made In China,2019-10-25,2019,tt8983180
5731,Saand Ki Aankh,2019-10-25,2019,tt8108206
5732,Bala,2019-11-08,2019,tt9420648
5733,Ujda Chaman,2019-11-01,2019,tt11046300
5734,Laal Kaptaan,2019-10-18,2019,
5735,Marjaavaan,2019-11-15,2019,tt9248934
5736,Motichoor Chaknachoor,2019-11-15,2019,tt9172840
5737,Pagalpanti,2019-11-22,2019,tt9495690
5738,Commando 3,2019-11-29,2019,tt8983168
5739,Pati Patni Aur Woh,2019-12-13,2019,tt9680136
5740,Panipat,2019-12-06,2019,
5741,Mardaani 2,2019-12-13,2019,tt5668770
5742,Dabangg 3,2019-12-20,2019,tt7059844
5743,Good Newwz,2019-12-27,2019,tt8504014
5744,Chhapaak,2020-01-10,2020,
5745,Tanhaji - The Unsung Warrior,2020-01-10,2020,
5746,Street Dancer 3,2020-01-24,2020,
5747,Panga,2020-01-24,2020,
5748,Jawaani Jaaneman,2020-01-31,2020,
5749,Malang,2020-02-07,2020,
5750,Love Aaj Kal,2020-02-14,2020,
5751,Shubh Mangal Zyada Saavdhan,2020-02-21,2020,
5752,Bhoot Part One - The Haunted Ship,2020-02-21,2020,
5753,Thappad,2020-02-28,2020,
5754,Baaghi 3,2020-03-06,2020,
5755,Angrezi Medium,2020-03-13,2020,
5756,Shikara,2020-02-07,2020,
5757,Hacked,2020-02-07,2020,
5758,Love Shots,2019-10-18,2019,
5759,Officer Arjun Singh IPS Batch 2000,2019-10-18,2019,
5760,P Se Pyaar F Se Farrarr,2019-10-18,2019,tt10816510
5761,Kirket,2019-10-18,2019,
5762,Life Mein Time Nahi Hai Kisi Ko,2019-10-18,2019,
5763,Jacqueline I Am Coming,2019-10-18,2019,
5764,#Yaaram,2019-10-18,2019,tt11007050
5765,Junction Varanasi,2019-10-18,2019,
5766,Ghost,2019-10-18,2019,tt9378950
5767,Bypass Road,2019-11-08,2019,tt9176260
5768,Satellite Shankar,2019-11-08,2019,tt9179426
5769,Zindagi Tumse,2019-11-01,2019,
5770,Chintu Ka Birthday,2019-10-15,2019,
5771,Love In College,2019-10-18,2019,
5772,Mr. Black Mr. White,2019-11-08,2019,
5773,Keep Safe Distance,2019-11-15,2019,tt8876008
5774,Jhalki - Ek Aur Bachpan,2019-11-15,2019,
5775,Marrne Bhi Do Yaaron,2019-11-15,2019,
5776,Bagpat Ka Dulha,2019-11-15,2019,
5777,Ekta,2019-11-08,2019,
5778,Lafange Nawab,2019-11-15,2019,
5779,Dosti Zindabad,2019-11-22,2019,
5780,Yeh Saali Aashiqui,2019-11-22,2019,tt10443846
5781,X Ray - The Inner Image,2019-11-29,2019,
5782,Luv U Turn,2019-11-29,2019,
5783,Tony,2019-11-29,2019,
5784,Pahala Pahala Pyar,2019-12-06,2019,
5785,A Gift Of Love Sifar,2019-12-06,2019,
5786,The Body,2019-12-13,2019,
5787,Mudda 370 J & K,2019-12-13,2019,
5788,Unfriends,2019-12-13,2019,
5789,Yeh Kaisa Tigdam,2018-07-13,2018,
5790,Sound Of Music - Paani Ki Aawaz,2019-12-13,2019,
5791,Ab Har Dayara Tutega,2019-12-06,2019,
5792,Phati Padi Hai Yaar!,2019-12-13,2019,
5793,Bhangra Paa Le,2020-01-03,2020,
5794,Shimla Mirchi,2020-01-03,2020,
5795,Sab Kushal Mangal,2020-01-03,2020,
5796,English Ki Taay Taay Fisss,2020-01-03,2020,
5797,Astounding Courage In Distress,2020-01-03,2020,
5798,Adventure Kids,2020-01-03,2020,
5799,Bunker,2020-01-17,2020,
5800,Jai Mummy Di,2020-01-17,2020,
5801,Shaheed Chandrashekhar Azaad,2020-01-24,2020,
5802,Awasaan,2020-01-17,2020,
5803,Happy Hardy And Heer,2020-01-31,2020,
5804,Pagle Aazam,2020-01-31,2020,
5805,Sabne Bana Di Jodi,2020-01-31,2020,
5806,Gul Makai,2020-01-31,2020,
5807,Run Zindagi Run,2020-01-31,2020,
5808,Khunnas,2020-02-07,2020,
5809,Taanashah,2020-02-07,2020,
5810,Kaanchli - Life In A Slough,2020-02-07,2020,
5811,Yahan Sabhi Gyani Hain,2020-02-07,2020,
5812,Amar Kahani Ravidas Ji Ki,2020-02-07,2020,
5813,The Hundred Bucks,2020-02-21,2020,
5814,Khwab Sare Jhootey,2020-02-21,2020,
5815,Guns Of Banaras,2020-02-21,2020,
5816,Doordarshan,2020-02-28,2020,
5817,Kehta Hai Yeh Dil,2020-02-28,2020,
5818,Haunted Hills,2020-02-28,2020,
5819,Cookie,2020-02-28,2020,
5820,Careless,2020-02-28,2020,
5821,Rizwan,2020-02-28,2020,
5822,O Pushpa I Hate Tears,2020-02-28,2020,
5823,A Game Called Relationship,2020-02-21,2020,
5824,Har Kisse Ke Hisse Kaamyaab,2020-03-06,2020,
5825,Teen Muharat,2020-02-28,2020,
5899,Saat Hindustani,1970-03-27,1970,tt0064915
6089,Suraj Pe Mangal Bhari,2020-11-15,2020,
6091,Indoo Ki Jawani,2020-12-11,2020,
